Station,Distance,Farm,TFS,ASV,abund,diff,Peak,group,PANEL,n_peaks,Quality
1,100m,Int,40.26680955,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,250m,Ext,121.8910417,ASV_711,3,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,250m,Ext,134.8991612,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,250m,Ext,101.0815428,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,250m,Int,139.1743613,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,250m,Int,162.6706403,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,250m,Int,207.1674794,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,500m,Ext,91.33440445,ASV_711,7,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,500m,Ext,354.8614903,ASV_711,1,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,500m,Ext,82.52716775,ASV_711,10,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,500m,Int,170.464582,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,500m,Int,276.4769752,ASV_711,2,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,500m,Int,194.6352989,ASV_711,3,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,1000m,Ext,34.18296926,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,1000m,Ext,42.85950948,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,1000m,Ext,213.7329942,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,1000m,Int,103.4747421,ASV_711,2,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,1000m,Int,133.8510407,ASV_711,6,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,2000m,Ext,32.1151392,ASV_711,4,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,2000m,Ext,36.95598261,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,2000m,Ext,41.86824004,ASV_711,2,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,2000m,Int,150.4645556,ASV_711,6,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,2000m,Int,14.72177286,ASV_711,6,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,2000m,Int,24.06425502,ASV_711,9,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,Control,Ext,34.18296926,ASV_711,0,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,Control,Ext,47.06490212,ASV_711,9,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,Control,Ext,42.85950948,ASV_711,1,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
1,Control,Int,26.63237405,ASV_711,NA,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,Control,Int,41.86824004,ASV_711,10,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,Control,Int,47.80487134,ASV_711,9,36.718049876969694,14.72177286,2-0.95,1056,1,2
2,Control,Ext,127.7311348,ASV_711,5,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
2,Control,Ext,45.26470299,ASV_711,3,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
2,Control,Ext,34.45063898,ASV_711,3,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
2,Control,Int,16.67861809,ASV_711,15,36.718049876969694,14.72177286,2-0.95,1056,1,2
2,Control,Int,46.69922388,ASV_711,0,36.718049876969694,14.72177286,2-0.95,1056,1,2
2,Control,Int,47.80487134,ASV_711,16,36.718049876969694,14.72177286,2-0.95,1056,1,2
3,Control,Ext,24.25269015,ASV_711,10,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
3,Control,Ext,203.9607443,ASV_711,8,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
3,Control,Ext,16.67861809,ASV_711,10,36.718049876969694,51.439822736969695,1-0.95,1056,1,2
3,Control,Int,55.44145201,ASV_711,NA,36.718049876969694,14.72177286,2-0.95,1056,1,2
3,Control,Int,110.1372753,ASV_711,NA,36.718049876969694,14.72177286,2-0.95,1056,1,2
3,Control,Int,79.99207324,ASV_711,NA,36.718049876969694,14.72177286,2-0.95,1056,1,2
1,0m,Ext,466.252599,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,0m,Ext,571.0789951,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,0m,Ext,185.7362293,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,0m,Int,110.1372753,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,0m,Int,278.641928,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,0m,Int,289.7236522,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,0m,Ext,202.3760388,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,0m,Ext,174.5004892,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,0m,Ext,402.0303347,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,0m,Int,500.1597489,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,0m,Int,632.0241119,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,0m,Int,496.2736783,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,0m,Ext,441.4777159,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,0m,Ext,704.9504701,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,0m,Ext,180.0307276,ASV_714,NA,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,0m,Int,466.252599,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,0m,Int,110.1372753,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,0m,Int,357.640233,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,50m,Ext,427.9162698,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,50m,Ext,438.0475846,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,50m,Ext,398.9066961,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,50m,Int,276.4769752,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,50m,Int,247.8757333,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,50m,Int,411.548776,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,100m,Ext,134.8991612,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,100m,Ext,103.4747421,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,100m,Ext,143.5850504,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,100m,Int,154.0269435,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,100m,Int,194.6352989,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,100m,Int,40.26680955,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,250m,Ext,121.8910417,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,250m,Ext,134.8991612,ASV_714,4,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,250m,Ext,101.0815428,ASV_714,3,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,250m,Int,139.1743613,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,250m,Int,162.6706403,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,250m,Int,207.1674794,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,500m,Ext,91.33440445,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,500m,Ext,354.8614903,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,500m,Ext,82.52716775,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,500m,Int,170.464582,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,500m,Int,276.4769752,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,500m,Int,194.6352989,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,1000m,Ext,34.18296926,ASV_714,9,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,1000m,Ext,42.85950948,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,1000m,Ext,213.7329942,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,1000m,Int,103.4747421,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,1000m,Int,133.8510407,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,2000m,Ext,32.1151392,ASV_714,14,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,2000m,Ext,36.95598261,ASV_714,7,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,2000m,Ext,41.86824004,ASV_714,14,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,2000m,Int,150.4645556,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,2000m,Int,14.72177286,ASV_714,14,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,2000m,Int,24.06425502,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,Control,Ext,34.18296926,ASV_714,22,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,Control,Ext,47.06490212,ASV_714,7,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,Control,Ext,42.85950948,ASV_714,4,1.9568452300000008,16.67861809,1-0.95,1059,1,1
1,Control,Int,26.63237405,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,Control,Int,41.86824004,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,Control,Int,47.80487134,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,Control,Ext,127.7311348,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,Control,Ext,45.26470299,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,Control,Ext,34.45063898,ASV_714,10,1.9568452300000008,16.67861809,1-0.95,1059,1,1
2,Control,Int,16.67861809,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,Control,Int,46.69922388,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
2,Control,Int,47.80487134,ASV_714,0,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,Control,Ext,24.25269015,ASV_714,5,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,Control,Ext,203.9607443,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,Control,Ext,16.67861809,ASV_714,0,1.9568452300000008,16.67861809,1-0.95,1059,1,1
3,Control,Int,55.44145201,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,Control,Int,110.1372753,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
3,Control,Int,79.99207324,ASV_714,NA,1.9568452300000008,14.72177286,2-0.95,1059,1,1
1,0m,Ext,466.252599,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,0m,Ext,571.0789951,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,0m,Ext,185.7362293,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,0m,Int,110.1372753,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,0m,Int,278.641928,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,0m,Int,289.7236522,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,0m,Ext,202.3760388,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,0m,Ext,174.5004892,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,0m,Ext,402.0303347,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,0m,Int,500.1597489,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,0m,Int,632.0241119,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,0m,Int,496.2736783,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,0m,Ext,441.4777159,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,0m,Ext,704.9504701,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,0m,Ext,180.0307276,ASV_717,NA,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,0m,Int,466.252599,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,0m,Int,110.1372753,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,0m,Int,357.640233,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,50m,Ext,427.9162698,ASV_717,6,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,50m,Ext,438.0475846,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,50m,Ext,398.9066961,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,50m,Int,276.4769752,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,50m,Int,247.8757333,ASV_717,5,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,50m,Int,411.548776,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,100m,Ext,134.8991612,ASV_717,3,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,100m,Ext,103.4747421,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,100m,Ext,143.5850504,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,100m,Int,154.0269435,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,100m,Int,194.6352989,ASV_717,1,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,100m,Int,40.26680955,ASV_717,2,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,250m,Ext,121.8910417,ASV_717,2,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,250m,Ext,134.8991612,ASV_717,2,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,250m,Ext,101.0815428,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,250m,Int,139.1743613,ASV_717,18,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,250m,Int,162.6706403,ASV_717,1,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,250m,Int,207.1674794,ASV_717,11,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,500m,Ext,91.33440445,ASV_717,4,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,500m,Ext,354.8614903,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,500m,Ext,82.52716775,ASV_717,3,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,500m,Int,170.464582,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,500m,Int,276.4769752,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,500m,Int,194.6352989,ASV_717,9,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,1000m,Ext,34.18296926,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,1000m,Ext,42.85950948,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,1000m,Ext,213.7329942,ASV_717,12,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,1000m,Int,103.4747421,ASV_717,12,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,1000m,Int,133.8510407,ASV_717,4,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,2000m,Ext,32.1151392,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,2000m,Ext,36.95598261,ASV_717,8,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,2000m,Ext,41.86824004,ASV_717,3,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,2000m,Int,150.4645556,ASV_717,14,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,2000m,Int,14.72177286,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,2000m,Int,24.06425502,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,Control,Ext,34.18296926,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,Control,Ext,47.06490212,ASV_717,7,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,Control,Ext,42.85950948,ASV_717,4,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
1,Control,Int,26.63237405,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,Control,Int,41.86824004,ASV_717,2,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,Control,Int,47.80487134,ASV_717,5,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,Control,Ext,127.7311348,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,Control,Ext,45.26470299,ASV_717,5,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,Control,Ext,34.45063898,ASV_717,2,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
2,Control,Int,16.67861809,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,Control,Int,46.69922388,ASV_717,1,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
2,Control,Int,47.80487134,ASV_717,0,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,Control,Ext,24.25269015,ASV_717,2,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,Control,Ext,203.9607443,ASV_717,5,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,Control,Ext,16.67861809,ASV_717,0,41.321866151212134,183.53240039545454,1-0.95,1062,1,2
3,Control,Int,55.44145201,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,Control,Int,110.1372753,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
3,Control,Int,79.99207324,ASV_717,NA,41.321866151212134,142.2105342442424,2-0.95,1062,1,2
1,0m,Ext,466.252599,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,0m,Ext,571.0789951,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,0m,Ext,185.7362293,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,0m,Int,110.1372753,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,0m,Int,278.641928,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,0m,Int,289.7236522,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,0m,Ext,202.3760388,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,0m,Ext,174.5004892,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,0m,Ext,402.0303347,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,0m,Int,500.1597489,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,0m,Int,632.0241119,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,0m,Int,496.2736783,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,0m,Ext,441.4777159,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,0m,Ext,704.9504701,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,0m,Ext,180.0307276,ASV_750,NA,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,0m,Int,466.252599,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,0m,Int,110.1372753,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,0m,Int,357.640233,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,50m,Ext,427.9162698,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,50m,Ext,438.0475846,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,50m,Ext,398.9066961,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,50m,Int,276.4769752,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,50m,Int,247.8757333,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,50m,Int,411.548776,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,100m,Ext,134.8991612,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,100m,Ext,103.4747421,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,100m,Ext,143.5850504,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,100m,Int,154.0269435,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,100m,Int,194.6352989,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,100m,Int,40.26680955,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,250m,Ext,121.8910417,ASV_750,7,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,250m,Ext,134.8991612,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,250m,Ext,101.0815428,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,250m,Int,139.1743613,ASV_750,13,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,250m,Int,162.6706403,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,250m,Int,207.1674794,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,500m,Ext,91.33440445,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,500m,Ext,354.8614903,ASV_750,5,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,500m,Ext,82.52716775,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,500m,Int,170.464582,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,500m,Int,276.4769752,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,500m,Int,194.6352989,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,1000m,Ext,34.18296926,ASV_750,3,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,1000m,Ext,42.85950948,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,1000m,Ext,213.7329942,ASV_750,4,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,1000m,Int,103.4747421,ASV_750,14,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,1000m,Int,133.8510407,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,2000m,Ext,32.1151392,ASV_750,5,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,2000m,Ext,36.95598261,ASV_750,6,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,2000m,Ext,41.86824004,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,2000m,Int,150.4645556,ASV_750,30,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,2000m,Int,14.72177286,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,2000m,Int,24.06425502,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,Control,Ext,34.18296926,ASV_750,8,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,Control,Ext,47.06490212,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,Control,Ext,42.85950948,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
1,Control,Int,26.63237405,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,Control,Int,41.86824004,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,Control,Int,47.80487134,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,Control,Ext,127.7311348,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,Control,Ext,45.26470299,ASV_750,8,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,Control,Ext,34.45063898,ASV_750,10,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
2,Control,Int,16.67861809,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,Control,Int,46.69922388,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
2,Control,Int,47.80487134,ASV_750,0,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,Control,Ext,24.25269015,ASV_750,0,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,Control,Ext,203.9607443,ASV_750,12,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,Control,Ext,16.67861809,ASV_750,5,7.343820354545443,134.86671388969697,1-0.95,1095,2,1
3,Control,Int,55.44145201,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,Control,Int,110.1372753,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
3,Control,Int,79.99207324,ASV_750,NA,7.343820354545443,142.2105342442424,2-0.95,1095,1,1
1,0m,Ext,466.252599,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
1,0m,Ext,571.0789951,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
1,0m,Ext,185.7362293,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
1,0m,Int,110.1372753,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
1,0m,Int,278.641928,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
1,0m,Int,289.7236522,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
2,0m,Ext,202.3760388,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
2,0m,Ext,174.5004892,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
2,0m,Ext,402.0303347,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
2,0m,Int,500.1597489,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
2,0m,Int,632.0241119,ASV_754,NA,1.9568452300000008,14.72177286,2-0.95,1098,1,1
2,0m,Int,496.2736783,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
3,0m,Ext,441.4777159,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
3,0m,Ext,704.9504701,ASV_754,0,1.9568452300000008,16.67861809,1-0.95,1098,2,1
3,0m,Ext,180.0307276,ASV_754,NA,1.9568452300000008,16.67861809,1-0.95,1098,2,1
3,0m,Int,466.252599,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
3,0m,Int,110.1372753,ASV_754,0,1.9568452300000008,14.72177286,2-0.95,1098,1,1
